緯度,経度,施設名,ふりがな,住所,,区,電話番号　,施設情報,施設種別,0歳児,1歳児,2歳児,3歳児,4歳児,5歳児,月,指定園,新制度未移行園,ソート,月
34.636039,135.512349,あべのげんき学園,あべのげんきがくえん,阿倍野区阪南町1-34－4,19,阿倍野区,06-6627-1118,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/h19-15-abenogenki.pdf,保育所,0,0,0,0,0,0,1,,,193315,2
34.616878,135.512379,りんりん保育園阪南町,かしょうりんりんほいくえんはんなんちょう,阿倍野区阪南町7-9-22,19,阿倍野区,06-6695-3337,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/h19-16-rinrinhannantyo.pdf,保育所,0,0,0,0,2,0,1,,,193316,2
34.624563,135.513726,ながいけ　認定こども園,ながいけにんていこどもえん,阿倍野区阪南町5-2-26,19,阿倍野区,06-6622-3444,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/k19-1-nagaike.pdf,認定こども園,0,0,0,0,0,0,1,1,,192301,2
34.645641,135.509069,金塚幼稚園,かなつかようちえん,阿倍野区旭町1-4-46,19,阿倍野区,06-6641-0598,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/k19-2-kanazuka.pdf,認定こども園,0,0,0,0,0,0,1,,,192302,2
34.626032,135.518015,グレース幼稚園,ぐれーすようちえん,阿倍野区昭和町4-3-19,19,阿倍野区,06-6622-1008,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/k19-3-grace.pdf,認定こども園,0,0,0,0,0,0,1,,,192303,2
34.628915,135.51178,むつみこども園,むつみこどもえん,阿倍野区阪南町3-22-8,19,阿倍野区,06-6624-0557,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/k19-4-mutumi.pdf,認定こども園,,,,0,0,0,1,,,192304,2
34.63663,135.521904,阿倍野保育園,あべのほいくえん,阿倍野区文の里3-6-10,19,阿倍野区,06-6621-2903,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/k19-5-abeno.pdf,認定こども園,0,0,0,0,0,0,1,,,192305,2
34.635075,135.522029,文の里幼稚園,ふみのさとようちえん,阿倍野区文の里3-15-28,19,阿倍野区,06-6629-2323,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/k19-6-huminosato.pdf,認定こども園,,,0,0,0,0,1,,,192306,2
34.637017,135.506744,聖愛幼稚園,せいあいようちえん,阿倍野区丸山通1-3-61,19,阿倍野区,06-6651-8039,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/k19-7-seiai.pdf,認定こども園,,,,0,0,0,1,,,192307,2
34.625602,135.508161,Ｆｏｕｒ　Ｌｅａｆ,ふぉー　りーふ,阿倍野区北畠1－12－12,19,阿倍野区,06-7505-8615,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-2-fourleaf.pdf,地域型,0,0,0,,,,1,,,194303,2
34.63884,135.525402,あおぞら保育園阿倍野,あおぞらほいくえんあべの,阿倍野区美章園2－21－4,19,阿倍野区,06-4301-0123,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-3-aozoraabeno.pdf,地域型,0,0,0,,,,1,,,194304,2
34.647764,135.524699,エンジェルキッズ阿倍野園,えんじぇるきっずあべのえん,阿倍野区天王寺町北2－1－9,19,阿倍野区,06-6719-6666,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-4-angelkidsabeno.pdf,地域型,1,0,0,,,,1,,,194305,2
34.645301,135.508418,キッズパレス,きっずぱれす,阿倍野区旭町1－6－3,19,阿倍野区,06-6636-8151,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-5-kidspalace.pdf,地域型,0,0,0,,,,1,,,194306,2
34.639815,135.509346,なかよしルーム　阿倍野,なかよしるーむ　あべの,阿倍野区共立通1－1－9,19,阿倍野区,06-6651-8600,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-1-nakayoshiroomabeno.pdf,地域型,0,0,0,,,,1,,,194301,2
34.641916,135.508729,ひつじのおうち保育園,ひつじのおうちほいくえん,阿倍野区旭町3-2-5,19,阿倍野区,06-6648-0839,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-6-hitujinoouchi.pdf,地域型,0,0,0,,,,1,,,194307,2
34.638145,135.52328,キッズパレス美章園,きっずぱれすびしょうえん,阿倍野区美章園1-9-18,19,阿倍野区,06-6629-1101,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-7-kidspalacebisyouen.pdf,地域型,0,0,0,,,,1,,,194308,2
34.632906,135.52136,キッズベアー文の里,きっずべあーふみのさと,阿倍野区文の里4-21-30,19,阿倍野区,06-7507-1316,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-8-kidsbearfuminosato.pdf,地域型,0,0,0,,,,1,,,194309,2
34.62489,135.515843,Pingu's English昭和町,ぴんぐーずいんぐりっしゅしょうわちょう,阿倍野区昭和町4-9-26,19,阿倍野区,06-6655-0898,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-9-pingusyouwatyou.pdf,地域型,0,0,3,,,,1,,,194310,2
34.638758,135.518529,キッズベアー阿倍野,きっずべあーあべの,阿倍野区文の里1-1-40(区役所内）,19,阿倍野区,06-7506-9470,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-10-kidsbearabeno.pdf,地域型,0,0,0,,,,1,,,194311,2
34.624301,135.511066,キッズハーモニー・あべの,きっずはーもにー・あべの,阿倍野区播磨町1－5－25（合同宿舎内）,19,阿倍野区,06-7176-2962,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-11-kidsharmonyabeno.pdf,地域型,0,0,0,,,,1,,,194312,2
34.621921,135.509369,あろは保育園阿倍野園,あろはほいくえんあべのえん,阿倍野区播磨町1－24－24,19,阿倍野区,06-6115-7612,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-12-alohaabeno.pdf,地域型,0,0,0,,,,1,,,194313,2
34.642022,135.516562,すまいる保育園すこやか,かしょうすまいるほいくえんすこやか,阿倍野区松崎町3-4松崎第2住宅　1号棟102号室,19,阿倍野区,06-6654-7751,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-13-smilesukoyaka.pdf,地域型,0,1,0,,,,1,,,194314,2
34.641797,135.516567,すまいる保育園ほほえみ,かしょうすまいるほいくえんほほえみ,阿倍野区松崎町3-4松崎第2住宅　1号棟103号室,19,阿倍野区,06-6654-8667,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-14-smilehohoemi.pdf,地域型,0,0,0,,,,1,,,194315,2
34.646738,135.525326,ロクマキッズ阿倍野園,かしょうろくまきっずあべのえん,阿倍野区天王寺町北2-13-19,19,阿倍野区,06-4305-7450,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-16-rokumakidsabeno.pdf,地域型,0,0,7,,,,1,,,194316,2
34.643082,135.508885,アメリカンアカデミーあべの保育園,かしょうあめりかんあかでみーあべのほいくえん,阿倍野区旭町3-1-2阿倍野第4住宅203号,19,阿倍野区,06-6556-7587,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12692/t19-15-americanabeno.pdf,地域型,0,0,1,,,,1,,,194317,2
34.617648,135.479295,大阪市立北加賀屋保育所,おおさかしりつきたかがやほいくしょ,住之江区中加賀屋2-17-1,20,住之江区,06-6681-2673,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/20-kitakagaya.pdf,保育所,0,0,0,0,0,0,1,,,203101,2
34.605043,135.468936,大阪市立新北島保育所,おおさかしりつしんきたじまほいくしょ,住之江区新北島4-1-1-101,20,住之江区,06-6683-1251,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/sinkitazima.pdf,保育所,0,0,0,0,0,0,1,,,203202,2
34.608442,135.484439,大阪市立浜口保育所,おおさかしりつはまぐちほいくしょ,住之江区浜口西3-4-6,20,住之江区,06-6674-3835,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/hamaguti.pdf,保育所,0,0,0,0,0,0,1,,,203201,2
34.60555,135.482073,大阪市立御崎保育所,おおさかしりつみさきほいくしょ,住之江区御崎7-2-4,20,住之江区,06-6685-6693,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/20-misaki.pdf,保育所,0,0,0,0,0,0,1,,,203102,2
34.633927,135.426074,きのみ保育園,きのみほいくえん,住之江区南港中4-2-30,20,住之江区,06-6612-2800,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-1-kinomi.pdf,保育所,2,2,3,3,1,0,1,,,203304,2
34.61469,135.474992,きのみむすび保育園,きのみむすびほいくえん,住之江区西加賀屋4-4-10,20,住之江区,06-6682-3001,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-2-kinomimusubi.pdf,保育所,0,0,0,0,0,0,1,,,203305,2
34.615131,135.489425,粉浜学園,こはまがくえん,住之江区粉浜3-10-29,20,住之江区,06-6674-5111,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-3-kohamagakuen.pdf,保育所,0,0,0,0,5,0,1,,,203306,2
34.607555,135.481226,住之江保育園,すみのえほいくえん,住之江区御崎5-9-16,20,住之江区,06-6685-5609,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-4-suminoe.pdf,保育所,0,0,0,0,0,0,1,,,203307,2
34.604985,135.478029,第2住之江保育園,だいにすみのえほいくえん,住之江区御崎8-8-1,20,住之江区,06-6685-5681,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-5-dai2suminoe.pdf,保育所,0,0,0,0,0,0,1,,,203308,2
34.600998,135.47967,やまと保育園,やまとほいくえん,住之江区北島3-17-1,20,住之江区,06-6682-1741,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-6-yamato.pdf,保育所,0,0,0,0,0,0,1,,,203310,2
34.613782,135.482586,えびす保育園,えびすほいくえん,住之江区東加賀屋4-3-15,20,住之江区,06-6686-0081,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-8-ebisu.pdf,保育所,0,0,0,0,0,0,1,,,203311,2
34.624389,135.480158,どろんこ保育園,どろんこほいくえん,住之江区北加賀屋1-11-13,20,住之江区,06-6683-3623,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-7-doronko.pdf,保育所,0,0,0,0,0,1,1,,,203312,2
34.642574,135.413876,こすも保育園,こすもほいくえん,住之江区南港北1-31-17-103リバーガーデンコスモスクエア,20,住之江区,06-6613-0901,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-9-cosmo.pdf,保育所,0,0,0,0,0,0,1,,,203313,2
34.633828,135.422966,すみのえひよこ保育園,すみのえひよこほいくえん,住之江区南港中4-4-32,20,住之江区,06-6613-0820,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-10-suminoehiyoko.pdf,保育所,0,0,0,,,,1,,,203314,2
34.599943,135.488135,安立保育園,あんりゅうほいくえん,住之江区安立4-6-17,20,住之江区,06-6671-8846,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-11-anryu.pdf,保育所,0,0,0,0,0,0,1,,,203315,2
34.605884,135.479331,グローバルキッズ住之江園,ぐろーばるきっずすみのえこうえん,住之江区御崎8-1-6,20,住之江区,06-6606-8968,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/h20-12-globalkidssuminoe.pdf,保育所,0,0,0,0,0,0,1,,,203316,2
34.609414,135.455723,認定こども園　たかさきこども園,にんていこどもえんたかさきこどもえん,住之江区平林南2-6-54,20,住之江区,06-6685-5858,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/k20-2-takasaki.pdf,認定こども園,0,0,4,0,1,0,1,,,202302,2
34.610328,135.480604,認定こども園　みさきようちえん,にんていこどもえんみさきようちえん,住之江区御崎3-3-17,20,住之江区,06-6681-4756,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/k20-1-misaki.pdf,認定こども園,0,0,0,,,,1,1,,202301,2
34.633768,135.423156,認定こども園　住の江幼稚園,にんていこどもえんすみのえようちえん,住之江区南港中4-4-32,20,住之江区,06-6613-0800,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/k20-3-suminoe.pdf,認定こども園,,,,0,0,0,1,1,,202303,2
34.634258,135.41806,認定こども園　ポートタウン保育園,にんていこどもえんぽーとたうんほいくえん,住之江区南港中5-3-37,20,住之江区,06-6613-2045,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/k20-4-porttown.pdf,認定こども園,0,0,0,1,0,0,1,,,202304,2
34.620689,135.478069,認定こども園　愛和学園,にんていこどもえんあいわがくえん,住之江区西加賀屋1-1-47,20,住之江区,06-6681-2026,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/k20-5-aiwa.pdf,認定こども園,0,0,0,0,0,0,1,,,202305,2
34.630577,135.428419,認定こども園　グレースこども園,にんていこどもえんぐれーすこどもえん,住之江区南港中2-3-51,20,住之江区,06-6614-1680,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/k20-6-grace.pdf,認定こども園,0,0,1,0,0,0,1,,,202306,2
34.612643,135.444456,認定こども園　愛染園南港東保育園,にんていこどもえんあいぜんえんなんこうひがしほいくえん,住之江区南港東1-6-3-101,20,住之江区,06-6612-1800,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/k20-7-aizenennankou.pdf,認定こども園,0,0,1,0,1,0,1,,,202307,2
34.604742,135.486821,マミーズアイ保育園　すみのえ園,まみーずあいほいくえん　すみのええん,住之江区西住之江1-1-31,20,住之江区,06-6675-4150,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/t20-1-mommyseyesuminoe.pdf,地域型,0,0,0,,,,1,,,204303,2
34.641792,135.415238,ほわいと保育園　南港北,ほわいとほいくえん　なんこうきた,住之江区南港北1-25-10　3F,20,住之江区,06-7710-5722,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/t20-2-whitenannkoukita.pdf,地域型,0,0,0,,,,1,,,204304,2
34.617374,135.479358,ブルーミーなかよし保育園,ぶるーみーなかよしよいくえん,住之江区中加賀屋2-18-5,20,住之江区,06-6685-2255,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/t20-3-bloomynakayoshi.pdf,地域型,0,0,0,,,,1,,,204305,2
34.622896,135.489429,ぷちえびす保育園,ぷちえびすほいくえん,住之江区粉浜西1-1-16 ﾊﾟｰﾙｽｸｴｱｰﾋﾞﾙ1階,20,住之江区,06-6674-6174,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/t20-4-putiebisu.pdf,地域型,0,0,0,,,,1,,,204306,2
34.609684,135.482697,たかさき保育園,たかさきほいくえん,住之江区御崎3-1-17（住之江区役所庁舎内保育施設）,20,住之江区,06-6686-5678,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12693/t20-5-takasaki.pdf,地域型,0,0,0,,,,1,,,204307,2
34.592202,135.512881,浅香東保育園,おおさかしりつあさかひがしほいくしょ,住吉区浅香1-1-38,21,住吉区,06-6697-5987,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12685/t12-15-hosinohikari.pdf,保育所,0,0,0,0,2,0,1,,,213330,2
34.597651,135.515987,大阪市立苅田南保育所,おおさかしりつかりたみなみほいくしょ,住吉区苅田9-1-12,21,住吉区,06-6698-8500,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/21-karitaminami.pdf,保育所,0,0,0,1,3,0,1,,,213104,2
34.61435,135.498633,大阪市立住吉乳児保育所,おおさかしりつすみよしにゅうじほいくしょ,住吉区帝塚山東5-5-16,21,住吉区,06-6672-3831,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/21-sumiyosinyuuji.pdf,保育所,0,0,1,,,,1,,,213102,2
34.612663,135.498312,大阪市立住吉保育所,おおさかしりつすみよしほいくしょ,住吉区帝塚山東5-9-4,21,住吉区,06-6678-7031,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/21-sumiyosi.pdf,保育所,,,,3,4,6,1,,,213101,2
34.613996,135.503118,大阪市立万領保育所,おおさかしりつまんりょうほいくしょ,住吉区万代東4-1-29,21,住吉区,06-6694-1623,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/21-manryo.pdf,保育所,0,0,0,10,2,5,1,,,213105,2
34.600974,135.499773,遠里小野保育園,おりおのほいえん,住吉区遠里小野1-1-31,21,住吉区,06-6694-4118,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-2-oriono.pdf,保育所,0,0,0,0,0,0,1,,,213302,2
34.60072,135.522108,四恩乳児保育園,しおんにゅうじほいくえん,住吉区苅田4-3-9,21,住吉区,06-6692-5071,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-3-shionnyuji.pdf,保育所,1,1,0,,,,1,,,213303,2
34.597995,135.51066,四恩みろく2夜間保育園,しおんみろくつーやかんほいくえん,住吉区我孫子東3-2-25-201,21,住吉区,06-4700-8080,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-4-shionmiroku2yakan.pdf,保育所,,,,,,,1,,,213304,2
34.597922,135.510652,四恩るり2乳児保育園,しおんるりつーにゅうじほいくえん,住吉区我孫子東3-2-25-201,21,住吉区,06-4700-8080,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-5-shionruri2nyuji.pdf,保育所,0,0,0,,,,1,,,213306,2
34.600806,135.521424,四恩るり保育園,しおんるりほいくえん,住吉区苅田4-3-15,21,住吉区,06-6692-5071,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-6-shionruri.pdf,保育所,0,0,0,0,2,0,1,,,213307,2
34.619996,135.507823,大領乳児保育園,だいりょうにゅうじほいくえん,住吉区大領1-2-14,21,住吉区,06-6691-2012,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-7-tairyounyuji.pdf,保育所,1,0,0,,,,1,,,213308,2
34.619727,135.507951,大領保育園,だいりょうほいくえん,住吉区大領1-3-30,21,住吉区,06-6691-1601,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-8-tairyou.pdf,保育所,0,0,0,0,0,0,1,,,213309,2
34.608535,135.512999,長居保育園,ながいほいくえん,住吉区長居東4-11-16,21,住吉区,06-6691-3669,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-9-nagai.pdf,保育所,0,0,0,0,0,0,1,,,213311,2
34.608608,135.513007,長居保育園乳児センター,ながいほいくえんにゅうじせんたー,住吉区長居東4-11-15,21,住吉区,06-6691-3669,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-10-nagainyuji.pdf,保育所,0,0,2,,,,1,,,213313,2
34.601713,135.514394,ひまわり乳児保育園,ひまわりにゅうじほいくえん,住吉区苅田3-12-7,21,住吉区,06-6697-8450,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-11-himawarinyuji.pdf,保育所,0,0,0,1,,,1,,,213315,2
34.59055,135.502292,山之内保育園,やまのうちほいくえん,住吉区山之内4-2-23,21,住吉区,06-6695-4677,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-13-yamanouchi.pdf,保育所,0,0,0,1,1,0,1,,,213318,2
34.600799,135.492674,ひまわり保育園,ひまわりほいくえん,住吉区清水丘2-10-34,21,住吉区,06-6678-6760,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-14-himawari.pdf,保育所,0,0,0,0,1,0,1,,,213319,2
34.605837,135.499398,こぐま保育園,こぐまほいくえん,住吉区殿辻1-6-15,21,住吉区,06-6694-9192,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-15-koguma.pdf,保育所,0,0,0,0,0,0,1,,,213320,2
34.607705,135.517248,きりん保育園,きりんほいくえん,住吉区長居東3-8-32,21,住吉区,06-6691-0250,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-16-kirin.pdf,保育所,0,0,0,,,,1,,,213321,2
34.620521,135.503848,まんだい保育園,まんだいほいくえん,住吉区万代3-6-15,21,住吉区,06-6671-4320,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-17-mandai.pdf,保育所,0,0,0,,,,1,,,213322,2
34.608506,135.51272,長居保育園　分園　すずらん,ながいほいくえんぶんえんすずらん,住吉区長居東4-10-3,21,住吉区,06-6691-3669,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-9-nagai.pdf,保育所,―,―,―,―,―,―,1,,,213312,2
34.606912,135.510497,長居保育園乳児センター　分園　こすもす,ながいほいくえんにゅうじせんたーぶんえんこすもす,住吉区長居東4丁目16番18号　パテオ長居１階,21,住吉区,06-6691-3669,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-10-nagainyuji.pdf,保育所,―,―,―,,,,1,,,213314,2
34.619956,135.508091,大領保育園　分園,だいりょうほいくえんぶんえん,住吉区大領1-2-12,21,住吉区,06-6691-1601,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-8-tairyou.pdf,保育所,―,―,―,―,―,―,1,,,213310,2
34.597189,135.509542,グローバルキッズあびこ園,ぐろーばるきっずあびこえん,住吉区我孫子4-9-12,21,住吉区,06-6691-3233,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-18-globalkidsabiko.pdf,保育所,0,0,0,0,0,0,1,,,213323,2
34.610756,135.493977,ほわいと保育園住吉,ほわいとほいくえんすみよし,住吉区住吉2-10-23,21,住吉区,06-6676-5511,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-19-whitesumiyoshi.pdf,保育所,0,0,0,4,9,14,1,,,213325,2
34.606806,135.513855,あい保育園長居,あいほいくえんながい,住吉区長居東3-14-23,21,住吉区,06-4703-3841,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-20-ainagai.pdf,保育所,0,0,0,0,3,13,1,,,213326,2
34.607078,135.506971,みとう保育園,みとうほいくえん,住吉区長居西3-6-4,21,住吉区,06-4700-8830,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-21-mitou.pdf,保育所,0,0,1,8,0,0,1,,,213327,2
34.607933,135.499094,かきつばた保育園,かしょうかきつばたほいくえん,住吉区千躰2-2-7,21,住吉区,06-6671-5533,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/h21-22-kakitubata.pdf,保育所,0,0(通常0人　期間限定0人)  ,1,0,0,0,1,,,213328,2
34.607849,135.472151,ゆり保育園,かしょうゆりほいくえん,住吉区我孫子1-1-2,21,住吉区,06-6606-2177,,保育所,0,1,0,0,0,0,1,,,213329,2
34.603117,135.5214,認定こども園　東よさみ幼稚園,にんていこどもえんひがしよさみようちえん,住吉区苅田1-7-19,21,住吉区,06-6698-0227,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/k21-1-higashiyosami.pdf,認定こども園,0,0,0,0,0,0,1,,,212301,2
34.620451,135.503987,認定こども園　万代幼稚園,にんていこどもえんまんだいようちえん,住吉区万代3-6-15,21,住吉区,06-6671-4320,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/k21-2-mandai.pdf,認定こども園,,,,0,0,0,1,1,,212302,2
34.605405,135.50712,あびこひかりこども園,あびこひかりこどもえん,住吉区我孫子西1-11-7,21,住吉区,06-6691-0383,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/k21-4-abikohikari.pdf,認定こども園,0,0,0,1,0,0,1,,,212303,2
34.597139,135.504132,藤こども園,ふじこどもえん,住吉区山之内元町6-2,21,住吉区,06-6697-2131,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/k21-6-fuji.pdf,認定こども園,0,0,,,0,0,1,,,212304,2
34.601016,135.505387,藤こども園　分園３,ふじほいくえんぶんえんさん,住吉区我孫子西2－3－14,21,住吉区,06-6697-2131,,認定こども園,0,0,,,,,1,,,212305,2
34.595999,135.502284,藤こども園　分園４,ふじほいくえんぶんえんよん,住吉区山之内2-7-29,21,住吉区,06-6697-2131,,認定こども園,,0,0,0,,,1,,,212306,2
34.608881,135.507711,愛児幼稚園,あいじようちえん,長居西3-1-14,21,住吉区,06-6691-0502,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/k21-3-aiji.pdf,認定こども園,,,0,0,10,5,1,,,212307,2
34.596905,135.499324,建国幼稚園,けんこくようちえん,遠里小野2-3-13,21,住吉区,06-6691-1231,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/k21-7-kenkoku.pdf,認定こども園,,,0,1,2,3,1,,,212308,2
34.619727,135.493629,東粉浜幼稚園,こはまようちえん,東粉浜2-11-14,21,住吉区,06-6671-7875,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/k21-5-higasikohama.pdf,認定こども園,,,1,0,0,0,1,,,212309,2
34.607218,135.496814,すみえ保育園,かめのこきょうどうほいくしょ,住吉区墨江2-2-25,21,住吉区,06-6675-5804,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-1-kamenoko.pdf,地域型,0,0,0,,,,1,,,214301,2
34.603687,135.490302,ＫＩＤＳＲＯＯＭ　Baby-bee,きっずるーむ　べいびーびー,住吉区清水丘1-25-23,21,住吉区,06-7502-3143,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-2-kidsroombabybee.pdf,地域型,0,0,0,,,,1,,,214302,2
34.593054,135.502726,すまいる保育園山之内,すまいるほいくえんやまのうち,住吉区山之内3-3-2　マ・メゾン舟尾１階,21,住吉区,06-6115-8165,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-3-smileyamanouchi.pdf,地域型,0,0,0,,,,1,,,214303,2
34.607235,135.502984,南住吉つばさ保育園,みなみすみよしつばさほいくえん,住吉区南住吉2-14-20,21,住吉区,06-6605-1616,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-4-minamisumiyoshitubasa.pdf,地域型,0,0,0,,,,1,,,214304,2
34.617742,135.492703,ほわいと保育園東粉浜,ほわいとほいくえんひがしこはま,住吉区東粉浜3-20-7,21,住吉区,06-6673-2777,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-6-whitehigashikohama.pdf,地域型,0,0,0,,,,1,,,214305,2
34.601331,135.513445,パンダ保育園苅田園,ぱんだほいくえんかりたえん,住吉区苅田5-18-26ふぁみーゆアビコⅥ１階,21,住吉区,06-6615-8183,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12694/t21-5-pandakarita.pdf,地域型,0,0,0,,,,1,,,214306,2
